relation_id,head_entity_id,relation_type,tail_entity_id,evidence_text,source,source_id,confidence,created_at
rel_904bd6b244c739dc,DR000001,treats,D003865,"Treatment-resistant depression (TRD), defined by unsuccessful response to multiple antidepressants, affects approximately one-third of individuals with major depressive disorder, yet its underlying molecular mechanisms remain poorly understood. Here, we developed a preclinical model of TRD in which mice exposed to chronic social defeat stress were sequentially treated with fluoxetine (FLX) and ketamine (KET), allowing behavioral stratification into antidepressant responsive and non-responsive mi",pubmed,41731115,0.8,2026-04-10T10:40:24+00:00
rel_d584b7144ef4bc6d,DR000001,treats,D0000001,"Treatment-resistant depression (TRD), defined by unsuccessful response to multiple antidepressants, affects approximately one-third of individuals with major depressive disorder, yet its underlying molecular mechanisms remain poorly understood. Here, we developed a preclinical model of TRD in which mice exposed to chronic social defeat stress were sequentially treated with fluoxetine (FLX) and ketamine (KET), allowing behavioral stratification into antidepressant responsive and non-responsive mi",pubmed,41731115,0.8,2026-04-10T10:40:24+00:00
rel_0529c9cf9d694d17,ent_2358a9d9c825264e,treats,D003866,"Treatment-resistant depression (TRD), defined by unsuccessful response to multiple antidepressants, affects approximately one-third of individuals with major depressive disorder, yet its underlying molecular mechanisms remain poorly understood. Here, we developed a preclinical model of TRD in which mice exposed to chronic social defeat stress were sequentially treated with fluoxetine (FLX) and ketamine (KET), allowing behavioral stratification into antidepressant responsive and non-responsive mi",pubmed,41731115,0.78,2026-04-10T10:40:24+00:00
rel_515c1a3afa677bb0,ent_2358a9d9c825264e,treats,D003865,"Treatment-resistant depression (TRD), defined by unsuccessful response to multiple antidepressants, affects approximately one-third of individuals with major depressive disorder, yet its underlying molecular mechanisms remain poorly understood. Here, we developed a preclinical model of TRD in which mice exposed to chronic social defeat stress were sequentially treated with fluoxetine (FLX) and ketamine (KET), allowing behavioral stratification into antidepressant responsive and non-responsive mi",pubmed,41731115,0.78,2026-04-10T10:40:24+00:00
rel_b94b51d7cc961913,ent_2358a9d9c825264e,treats,D0000001,"Treatment-resistant depression (TRD), defined by unsuccessful response to multiple antidepressants, affects approximately one-third of individuals with major depressive disorder, yet its underlying molecular mechanisms remain poorly understood. Here, we developed a preclinical model of TRD in which mice exposed to chronic social defeat stress were sequentially treated with fluoxetine (FLX) and ketamine (KET), allowing behavioral stratification into antidepressant responsive and non-responsive mi",pubmed,41731115,0.78,2026-04-10T10:40:24+00:00
rel_40824308d8efe0b4,D0000001,has_risk_factor,ent_5569f03520f291bc,The presence of childhood adversity predicts poorer outcome to antidepressant medications and/or psychotherapy. However its impact on neuromodulation outcomes is unclear. We investigated whether adversity affects outcomes in patients receiving Deep Brain Stimulation (DBS) of the subcallosal cingulate area (SCC) for Treatment-Resistant Depression (TRD). Longitudinal follow-up data on 56 TRD patients receiving SCC-DBS. The ACE (Adverse Childhood Experiences) questionnaire was used to quantify adve,pubmed,41722327,0.72,2026-04-10T10:40:24+00:00
rel_130a7b338101374d,D0000001,has_risk_factor,ent_815565304a2077eb,The presence of childhood adversity predicts poorer outcome to antidepressant medications and/or psychotherapy. However its impact on neuromodulation outcomes is unclear. We investigated whether adversity affects outcomes in patients receiving Deep Brain Stimulation (DBS) of the subcallosal cingulate area (SCC) for Treatment-Resistant Depression (TRD). Longitudinal follow-up data on 56 TRD patients receiving SCC-DBS. The ACE (Adverse Childhood Experiences) questionnaire was used to quantify adve,pubmed,41722327,0.72,2026-04-10T10:40:24+00:00
rel_f32ad6a7a9ede2df,D0000001,measured_by,SC000002,The presence of childhood adversity predicts poorer outcome to antidepressant medications and/or psychotherapy. However its impact on neuromodulation outcomes is unclear. We investigated whether adversity affects outcomes in patients receiving Deep Brain Stimulation (DBS) of the subcallosal cingulate area (SCC) for Treatment-Resistant Depression (TRD). Longitudinal follow-up data on 56 TRD patients receiving SCC-DBS. The ACE (Adverse Childhood Experiences) questionnaire was used to quantify adve,pubmed,41722327,0.7,2026-04-10T10:40:24+00:00
rel_1180408fcf20bcde,T0000001,treats,D0000001,The presence of childhood adversity predicts poorer outcome to antidepressant medications and/or psychotherapy. However its impact on neuromodulation outcomes is unclear. We investigated whether adversity affects outcomes in patients receiving Deep Brain Stimulation (DBS) of the subcallosal cingulate area (SCC) for Treatment-Resistant Depression (TRD). Longitudinal follow-up data on 56 TRD patients receiving SCC-DBS. The ACE (Adverse Childhood Experiences) questionnaire was used to quantify adve,pubmed,41722327,0.78,2026-04-10T10:40:24+00:00
rel_9fe65fb6136e9148,ent_8be5e3cb75efc93a,treats,D0000001,The presence of childhood adversity predicts poorer outcome to antidepressant medications and/or psychotherapy. However its impact on neuromodulation outcomes is unclear. We investigated whether adversity affects outcomes in patients receiving Deep Brain Stimulation (DBS) of the subcallosal cingulate area (SCC) for Treatment-Resistant Depression (TRD). Longitudinal follow-up data on 56 TRD patients receiving SCC-DBS. The ACE (Adverse Childhood Experiences) questionnaire was used to quantify adve,pubmed,41722327,0.78,2026-04-10T10:40:24+00:00
rel_cac6d120191e98e4,D003866,has_risk_factor,ent_f641feb1798ec047,"Non-suicidal self-injury (NSSI) and suicide attempt (SA) are highly comorbid in adolescents with major depressive disorder (MDD), yet their distinct biological correlates are unclear. This study investigated the potential of complete blood count (CBC) parameters and derived inflammatory markers to differentiate clinical subtypes of adolescent MDD with NSSI and/or SA. A retrospective cross-sectional study was conducted involving 618 adolescent inpatients with MDD. The participants were categorize",pubmed,41960224,0.72,2026-04-10T11:06:57+00:00
rel_9e16231f07941b11,D003865,has_risk_factor,ent_f641feb1798ec047,"Non-suicidal self-injury (NSSI) and suicide attempt (SA) are highly comorbid in adolescents with major depressive disorder (MDD), yet their distinct biological correlates are unclear. This study investigated the potential of complete blood count (CBC) parameters and derived inflammatory markers to differentiate clinical subtypes of adolescent MDD with NSSI and/or SA. A retrospective cross-sectional study was conducted involving 618 adolescent inpatients with MDD. The participants were categorize",pubmed,41960224,0.72,2026-04-10T11:06:57+00:00
rel_ce8399e90941090e,D003866,has_symptom,ent_d3dc69905ee167d9,"Major depressive disorder is a highly prevalent psychiatric condition that can affect individuals across the lifespan, yet its pathophysiology remains incompletely understood. Classical hypotheses, informed by preclinical and clinical studies, emphasized dysregulated monoaminergic neurotransmission and guided the development of widely prescribed antidepressants, including selective serotonin reuptake inhibitors and serotonin-noradrenaline reuptake inhibitors. Although these agents improved treat",pubmed,41960182,0.75,2026-04-10T11:06:57+00:00
rel_592fd9a3a8aecf5e,D003866,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder is a highly prevalent psychiatric condition that can affect individuals across the lifespan, yet its pathophysiology remains incompletely understood. Classical hypotheses, informed by preclinical and clinical studies, emphasized dysregulated monoaminergic neurotransmission and guided the development of widely prescribed antidepressants, including selective serotonin reuptake inhibitors and serotonin-noradrenaline reuptake inhibitors. Although these agents improved treat",pubmed,41960182,0.67,2026-04-10T11:06:57+00:00
rel_31a5e036569da3c2,D003865,has_symptom,ent_d3dc69905ee167d9,"Major depressive disorder is a highly prevalent psychiatric condition that can affect individuals across the lifespan, yet its pathophysiology remains incompletely understood. Classical hypotheses, informed by preclinical and clinical studies, emphasized dysregulated monoaminergic neurotransmission and guided the development of widely prescribed antidepressants, including selective serotonin reuptake inhibitors and serotonin-noradrenaline reuptake inhibitors. Although these agents improved treat",pubmed,41960182,0.75,2026-04-10T11:06:57+00:00
rel_3cb669cb36386c9b,D003865,related_to,ent_ef632ae8fa4d34ab,"Major depressive disorder is a highly prevalent psychiatric condition that can affect individuals across the lifespan, yet its pathophysiology remains incompletely understood. Classical hypotheses, informed by preclinical and clinical studies, emphasized dysregulated monoaminergic neurotransmission and guided the development of widely prescribed antidepressants, including selective serotonin reuptake inhibitors and serotonin-noradrenaline reuptake inhibitors. Although these agents improved treat",pubmed,41960182,0.67,2026-04-10T11:06:57+00:00
rel_96e20ec3706857ea,ent_2358a9d9c825264e,treats,D003866,"Major depressive disorder is a highly prevalent psychiatric condition that can affect individuals across the lifespan, yet its pathophysiology remains incompletely understood. Classical hypotheses, informed by preclinical and clinical studies, emphasized dysregulated monoaminergic neurotransmission and guided the development of widely prescribed antidepressants, including selective serotonin reuptake inhibitors and serotonin-noradrenaline reuptake inhibitors. Although these agents improved treat",pubmed,41960182,0.78,2026-04-10T11:06:57+00:00
